"lat","lon","name"
46.28,11.2,"IT|Trentino-South Tyrol|BZ"
47.4,10.3,"DE|BY|Schwaben"
47.4,11.05,"DE|BY|Oberbayern"
48.06,11.59,"DE|BY|Oberbayern"
51.31,6.42,"DE|NRW|Düsseldorf"
41.27,31.48,"TR|Zonguldak|Ereğli"
54.31,9.09,"DE|SH|Dithmarschen"
48.4,9.52,"DE|BW|TÜ"
34.17,117.09,"CN|Jiang Su Sheng|Jiangsu"
53.18,9.2,"DE|NDS|Rotenburg (Wümme)"
52.01,14.44,"DE|BB|krośnieński"
43.36,5.06,"FR|Provence-Alpes-Côte d'Azur|Bouches-du-Rhône"
47.26,12.22,"AT|Salzburg|Zell am See"
45.47,6.59,"FR|Auvergne-Rhône-Alpes|Savoie"
50.46,7.58,"DE|RP|Mayen-Koblenz"
51.51,9.19,"DE|NRW|Detmold"
52.34,13.17,"DE|BB|Potsdam-Mittelmark"
54.4,10.02,"DE|SH|Kreis Rendsburg-Eckernförde"
50.28,10.45,"DE|BY|Unterfranken"
50.08,8.23,"DE|HE|DA"
50.46,9.16,"DE|HE|GI"
49.34,8.42,"DE|RP|KA"
52.07,0.58,"GB|England|Suffolk"
51.58,9.48,"DE|HE|KS"
50.35,7.2,"DE|RP|Mayen-Koblenz"
50.41,8.18,"DE|HE|GI"
17.27,78.28,"IN|TG|Rangareddy"
49.39,6.56,"FR|Grand Est|Moselle"
54,13.14,"DE|MV|Vorpommern-Greifswald"
58.21,5.08,""
41.58,17.46,""
53.25,10.14,"DE|NDS|Landkreis Harburg"
46.41,8.46,"IT|Piedmont|VB"
51.11,9.59,"DE|HE|KS"
47.16,11.21,"AT|Tirol|Tyrol"
47.49,9.06,"CH|SG|Wil District"
51.11,6.42,"DE|NRW|Düsseldorf"
46.08,21.21,"RO|AR|Arad"
52.42,5.24,"NL|FL|Almere"
49.55,7.49,"DE|RP|KUS"
51.3,12.23,"DE|SN|Leipzig"
47.36,10.59,"AT|Tirol|Tyrol"
51.3,9.23,"DE|HE|KS"
51.02,8.49,"DE|NRW|Arnsberg"
64.35,40.3,"RU|Arkhangelsk Oblast|Primorsky District"
49.08,10.45,"DE|BY|Mittelfranken"
49.03,10.17,"DE|BW|Süd"
31.31,74.24,"PK|Punjab|Lahore City"
37.36,62.11,"TM|Mary|Imeni Andreyeva"
49.03,7.46,"FR|Grand Est|Moselle"
52.05,9.23,"DE|NDS|Detmold"
41.25,6.57,""
51.18,6.46,"DE|NRW|Düsseldorf"
51.13,9.41,"DE|HE|KS"
51.13,8.16,"DE|NRW|Arnsberg"
58.24,15.31,"SE|Östergötlands län|Östergötland County"
50.14,10.34,"DE|BY|Unterfranken"
37.5,65.12,"TM|Lebap|Garaşsyzlygyň 15 ýyly"
49.43,9.17,"DE|BW|KA"
58.24,19.12,"SE"
48.13,11.41,"DE|BY|Upper Bavaria"
51.48,10.37,"DE|TH|EIC"
50.14,7.42,"DE|RP|Rhein-Hunsrück-Kreis"
49.14,12.34,"DE|BY|Upper Palatinate"
49.12,8.06,"DE|RP|Südliche Weinstraße"
50.37,12.56,"CZ|Karlovarský kraj|Karlovy Vary Region"
56.02,12.46,"DK|Capital Region of Denmark|Helsingør Municipality"
59.33,150.47,"RU"
48.24,15.06,"AT|Niederösterreich|Lower Austria"
55,7.18,""
60.12,11.06,"NO|Viken|Nannestad"
54.25,9.36,"DE|SH|Dithmarschen"
31.15,36.07,"JO|Karak Governorate|Qatraneh District"
44.27,12.18,"IT|Emilia-Romagna|RA"
52.49,9.56,"DE|NDS|Region Hannover"
49.3,8.2,"DE|RP|Südliche Weinstraße"
51.25,10.11,"DE|TH|KS"
47.46,9.1,"CH|SG|Wil District"
42.05,44.42,"GE|Shida Kartli|Pantiani"
47.34,12.58,"AT|Salzburg|Zell am See"
47.34,10.58,"AT|Tirol|Tyrol"
51.52,12.21,"DE|SN|Nordsachsen"
47.59,10.08,"DE|BY|Schwaben"
47.32,9.41,"CH|AI|Appenzell District"
54.3,13.2,"DE|MV|Rügen"
30.34,2.52,"DZ|Ghardaia Province|El Menia"
48.32,9.16,"DE|BW|TÜ"
50.21,11.35,"DE|BY|Oberfranken"
58.05,11.2,"SE"
52.35,13.34,"DE|BB|Teltow-Fläming"
41.55,8.48,""
38.48,65.46,"UZ|Qashqadaryo Viloyati|Qashqadaryo Region"
39.31,14,""
52.29,7.03,"DE|NDS|Grafschaft Bentheim"
52.21,14.35,"DE|BB|Oder-Spree"
49.37,9.53,"DE|BW|Süd"
52.44,10.2,"DE|NDS|Region Hannover"
43.48,11.12,"IT|Toscana|Tuscany"
51.04,14.31,"CZ|Ústecký kraj|Ústí nad Labem Region"
51.04,9.56,"DE|HE|KS"
51.12,8.28,"DE|NRW|Arnsberg"
51.49,9.28,"DE|HE|KS"
50.56,7.25,"DE|RP|Landkreis Ahrweiler"
50.44,9.2,"DE|HE|DA"
50.44,13.2,"CZ|Ústecký kraj|Ústí nad Labem Region"
50.44,13.45,"CZ|Ústí nad Labem Region|Ústecký kraj"
51.31,14,"DE|SN|BZ"
50.17,8.17,"DE|HE|DA"
48.06,9,"DE|BW|TÜ"
60.54,26.56,"FI|Kymenlaakso|Kotka-Hamina sub-region"
43.57,116.04,"CN|Inner Mongolia|Xilingol League"
49.32,10.38,"DE|BY|Middle Franconia"
49.32,6.44,"FR|Grand Est|Moselle"
53.31,1,""
50.52,7.09,"DE|RP|K"
53.55,12.17,"DE|MV|PCH"
52.56,12.25,"DE|BB|HVL"
51.21,1.21,"GB|England|Kent"
47.55,9.45,"CH|TG|Arbon District"
37.54,26.12,"GR|Ikaria|Magganitis"
50.45,13.39,"CZ|Ústí nad Labem Region|Ústecký kraj"
52.04,8.28,"DE|NRW|Detmold"
48.47,9.31,"DE|BW|TÜ"
49.34,7.04,"DE|SL|Regionalverband Saarbrücken"
56.11,17.5,""
49.59,6.54,"DE|RP|Trier-Saarburg"
59.36,24,"EE|Harju maakond|Harju County"
49.34,8.58,"DE|BW|KA"
52.13,12.1,"DE|SA|JL"
52.46,1.21,"GB|England|Norfolk"
68.37,27.25,"FI|Lapland|Northern Lapland"
51.54,11.03,"DE|SA|Landkreis Mansfeld-Südharz"
47.23,8.34,"CH|AG|Muri District"
63.18,18.41,"SE|Västernorrlands län|Västernorrland County"
50.31,11.22,"DE|TH|SON"
51.11,11.25,"DE|TH|SÖM"
18.47,98.59,"TH|จ.เชียงใหม่|อ.จอมทอง"
51.11,13.5,"DE|SN|MEI"
47.22,8.56,"CH|ZH|ZG"
42.29,59.37,"TM|Daşoguz welaýaty|Daşoguz Region"
49.31,10.47,"DE|BY|Mittelfranken"
57.47,11.53,"SE"
26.16,50.39,"BH|Al-Muḥāfaẓat aš-Šamālīyah|Northern Governorate"
55.56,23.19,"LT|Kauno apskr.|Kaunas County"
47.3,11.17,"AT|Tirol|Tyrol"
52.32,6.55,"NL|OV|Wierden"
50.22,10.53,"DE|BY|Unterfranken"
50.22,8.03,"DE|RP|DA"
53.34,11.3,"DE|MV|PCH"
50.22,12.28,"DE|CZ|SN"
51.47,8.03,"DE|NRW|Arnsberg"
50.59,6.15,"BE|Région Wallonne|Wallonia"
49.45,8.11,"DE|RP|Landkreis Bad Dürkheim"
51.18,8.33,"DE|NRW|Arnsberg"
24.29,118.05,"CN|Fu Jian Sheng|Fujian"
50.59,12.3,"DE|SN|V"
50.59,8.05,"DE|RP|GI"
49.22,7.14,"DE|SL|Moselle"
43.15,11.15,"IT|Toscana|Tuscany"
52.22,11.28,"DE|SA|Börde"
49.14,12.25,"DE|BY|Oberpfalz"
48.11,10.47,"DE|BY|Schwaben"
45.44,7.21,"IT|Piedmont|Piemonte"
43.43,18.16,"BA|Republika Srpska|Herzegovina-Neretva Canton"
46.44,32.43,"UA|Khersons'ka oblast|Kherson Oblast"
46.53,10.3,"IT|Lombardia|Lombardy"
51.56,8.19,"DE|NRW|Arnsberg"
47.59,1.47,"FR|Centre-Val de Loire|Loir-et-Cher"
48.31,8.19,"DE|BW|Freiburg"
47.47,13.03,"AT|Salzburg|St. Johann im Pongau District"
35.41,139.46,"JP|Kanagawa|Fujisawa"
47.51,8.32,"CH|AG|Zurzach District"
48.08,11.33,"DE|BY|Upper Bavaria"
50.51,10.29,"DE|TH|Lower Franconia"
49.26,11.54,"DE|BY|Oberpfalz"
49.26,12.54,"DE|BY|Oberpfalz"
49.53,10.55,"DE|BY|Mittelfranken"
50.18,8.3,"DE|HE|DA"
51.08,9.33,"DE|HE|KS"
52.33,14.33,"DE|BB|Oder-Spree"
51.03,9.55,"DE|HE|KS"
52.58,11.08,"DE|SA|Altmarkkreis Salzwedel"
52.58,10.33,"DE|NDS|CE"
48.43,9.05,"DE|BW|TÜ"
39.28,48.33,"AZ|Ardabil|Cəlilabad"
51.35,13,"DE|SN|Nordsachsen"
30.47,35.43,"JO|Aqaba Governorate|Wadi Araba Sub-District"
50.23,12,"DE|BY|Oberfranken"
44.02,16.12,"HR|Šibensko-kninska županija|Šibenik-Knin County"
47.53,16.29,"AT|Lower Austria|Niederösterreich"
47.4,10.12,"DE|BY|Schwaben"
55.25,37.46,"RU|МО|Chekhovsky District"
61.16,17.06,"SE|Gävleborgs län|Gavleborg County"
50.29,0.29,""
48.36,12.44,"DE|BY|Upper Bavaria"
50.11,6.22,"DE|RP|Eifelkreis Bitburg-Prüm"
49.25,10.24,"DE|BY|Mittelfranken"
48.5,11.49,"DE|BY|Upper Bavaria"
47.24,11.16,"AT|Tirol|Tyrol"
50.3,11.08,"DE|BY|Oberfranken"
48.4,21.43,"HU|Borsod-Abaúj-Zemplén|Sárospatak District"
46.25,9.49,"IT|Lombardia|Lombardy"
35.51,14.29,""
47,3.06,"FR|Centre-Val de Loire|Cher"
60.48,21.25,"FI|Southwest Finland|Vakka-Suomi"
43.1,5.36,""
54.05,12.08,"DE|MV|Rostock"
47.26,11.04,"AT|Tirol|Tyrol"
42.51,74.32,"KG|Chüy Region|Sokuluk"
52.3,8.08,"DE|NDS|MS"
64.41,24.29,"FI|Northern Ostrobothnia|Raahe sub-region"
25.56,111.04,"CN|Guang Xi Zhuang Zu Zi Zhi Qu|Guangxi"
51.58,11.55,"DE|SA|Landkreis Mansfeld-Südharz"
50.39,6.47,"DE|NRW|K"
39.57,0.04,"ES"
1.32,124.55,"ID|Sulawesi Utara|North Sulawesi"
47.15,13.34,"AT|Salzburg|Tamsweg District"
38.26,47.04,"IR|East Azerbaijan Province|Maqsoudlou"
48.37,10.16,"DE|BY|Schwaben"
57.26,27.02,"LV|Gulbene Municipality|Stāmeriena parish"
29.31,106.29,"CN|Chong Qing Shi|Chongqing"
55.19,3.52,""
68.26,18.09,"NO|Nordland|Narvik Municipality"
56.01,14.51,"SE|Blekinge County|Sölvesborg"
51,11.46,"DE|TH|Weimarer Land"
52.02,12.06,"DE|SA|Landkreis Anhalt-Bitterfeld"
22.2,114.11,"HK|New Territories|Hong Kong"
52.02,29.12,"BY|Homieĺskaja voblasć|Gomel Region"
50.49,11.16,"DE|TH|SON"
56.48,60.38,"RU|Sverdlovskaya oblast'|Sverdlovsk Oblast"
45.45,7.37,"IT|Piemonte|Piedmont"
36.02,129.23,"KR|Gyeongsangbuk-do|Gyeongju-si"
52.24,30.57,"BY|Homieĺskaja voblasć|Gomel Region"
53.49,4.33,""
47.21,10.2,"AT|Vorarlberg|Bludenz"
48,11.21,"DE|BY|Oberbayern"
47.25,10.21,"AT|Tirol|Vorarlberg"
51.02,14.56,"DE|SN|GR"
47.58,10.55,"DE|BY|Swabia"
52.24,10.41,"DE|NDS|PE"
51.17,10.55,"DE|TH|Unstrut-Hainich-Kreis"
49.55,9.05,"DE|HE|DA"
48.3,14.3,"AT|Upper Austria|Oberösterreich"
53.49,86.53,"RU|Altai Krai|Togulsky District"
50.33,11.02,"DE|BY|Oberfranken"
48.17,12.3,"DE|BY|Upper Bavaria"
48.17,8.05,"DE|BW|Freiburg"
36.05,68.39,"AF|Samangan|Khuram Wa Sarbagh"
28.12,83.59,"NP|Gandaki Province|Baglung"
49.38,7.49,"DE|RP|KL"
47.3,11.08,"AT|Tyrol|Tirol"
37.58,58.2,"IR|North Khorasan Province|Razavi Khorasan Province"
54.38,39.42,"RU|Ryazanskaya oblast'|Ryazan Oblast"
52.1,12.44,"DE|BB|Potsdam-Mittelmark"
61,9.18,"NO|Innlandet|Nord-Aurdal Municipality"
49.38,8.23,"DE|RP|Landkreis Bad Dürkheim"
52.41,1.41,"GB|England|Suffolk"
48.13,11.48,"DE|BY|Upper Bavaria"
61,17.36,"SE|Gavleborg County"
48.13,8.23,"DE|BW|Freiburg"
43.49,18.2,"BA|Federacija Bosne i Hercegovine|Federation of Bosnia and Herzegovina"
39,70.18,"TJ|Nohijahoi tobei çumhurī|Districts of Republican Subordination"
48.29,20.32,"SK|Banská Bystrica Region|Rimavská Sobota District"
48.29,12.16,"DE|BY|Upper Bavaria"
48.29,10.16,"DE|BY|Swabia"
46.33,11.02,"IT|Trentino-South Tyrol|Trentino-Alto Adige"
35.25,51.09,"IR|Tehran Province|Hushangabad"
50.54,11.16,"DE|TH|SON"
52.17,10.27,"DE|NDS|Kreisfreie Stadt Salzgitter"
42.32,8.48,""
46.33,7.01,"CH|VD|Aigle"
47.45,12.21,"AT|Tyrol|Tirol"
49.19,10.55,"DE|BY|Mittelfranken"
48.44,8.55,"DE|BW|KA"
5.54,118.04,"MY|Sabah|Bahagian Sandakan"
46.29,15.41,"SI|Šentjur|Municipality of Šentjur"
49.17,8.02,"DE|RP|Südliche Weinstraße"
49.17,11.27,"DE|BY|Mittelfranken"
48.27,10.28,"DE|BY|Schwaben"
49.02,10.28,"DE|BW|Süd"
49.02,11.28,"DE|BY|Middle Franconia"
50.21,8.42,"DE|HE|DA"
49.13,7.35,"FR|Grand Est|Moselle"
49.47,6.58,"DE|SL|Merzig-Wadern"
27.47,120.39,"CN|Zhe Jiang Sheng|Zhejiang"
37.57,7.1,""
35.34,28.3,""
49.37,7.55,"DE|RP|KL"
53.19,7.26,"DE|NDS|Leer (Ostfriesland)"
45.07,42.05,"RU|Stavropolskiy kray|Stavropol Krai"
51.31,11.57,"DE|SA|Saalekreis"
44.54,8.13,"IT|Piemonte|Piedmont"
51.49,10.35,"DE|TH|EIC"
51.49,7.05,"DE|NRW|Düsseldorf"
47.56,11.54,"DE|BY|Oberbayern"
54.31,13.32,"DE|MV|Vorpommern-Rügen"
52.56,10.32,"DE|NDS|CE"
64.17,27.41,"FI|Kainuu|Kajaani sub-region"
46.47,61.39,"KZ|Kyzylorda Province|Qızılorda oblısı"
48.4,9.25,"DE|BW|TÜ"
40.09,44.23,"AM|Armavir Province|Jrarbi"
51.15,9.5,"DE|HE|KS"
51.15,11,"DE|TH|SÖM"
50.57,9.45,"DE|HE|GI"
52.07,9.2,"DE|NDS|Detmold"
46.3,11.52,"IT|Trentino-Alto Adige|Trentino-South Tyrol"
48.16,11.41,"DE|BY|Upper Bavaria"
58.19,13.02,"SE|Västra Götalands län|Västra Götaland County"
55.45,37.34,"RU|МО|Moskva"
51.22,9.38,"DE|HE|KS"
48.47,13.38,"DE|BY|Lower Bavaria"
48.47,9.13,"DE|BW|TÜ"
48.54,11.1,"DE|BY|Schwaben"
52.13,7.21,"DE|NRW|MS"
49.36,11.57,"DE|BY|Oberpfalz"
45.43,0.13,"FR|Nouvelle-Aquitaine|Charente"
50.31,10.04,"DE|BY|Unterfranken"
47.31,19.02,"HU|Pest County|Ráckeve District"
46.56,11.26,"IT|Trentino-South Tyrol|Trentino-Alto Adige"
47.09,10.34,"AT|Tirol|Tyrol"
46.59,11.59,"IT|Trentino-Alto Adige|Trentino-South Tyrol"
47.22,28.26,"MD|Raionul Călărași|Călărași District"
48.07,16.34,"AT|Niederösterreich|Lower Austria"
49.4,9.22,"DE|BW|KA"
50.01,9.39,"DE|BY|Unterfranken"
39.56,127.33,"KP|South Hamgyong|Jiin-ri"
46.19,36.58,""
50.4,7.11,"DE|RP|Mayen-Koblenz"
53.2,7.09,"NL|GR|Oldambt"
53.06,11.29,"DE|NDS|Lüchow-Dannenberg"
49.51,7.32,"DE|RP|KUS"
53.2,12.43,"DE|BB|Ostprignitz-Ruppin"
53.06,12.29,"DE|BB|Ostprignitz-Ruppin"
50.4,10.22,"DE|BY|Unterfranken"
52.18,11.4,"DE|SA|Börde"
50.14,8.57,"DE|HE|DA"
38.15,114.25,"CN|He Bei Sheng|Hebei"
51.18,13.15,"DE|SN|Mittelsachsen"
49.45,9.43,"DE|BW|KA"
69.24,88.04,"RU|Krasnoyarsk Krai|Taymyrsky Dolgano-Nenetsky District"
48.53,16.05,"AT|Lower Austria|Niederösterreich"
49.14,8.32,"DE|RP|KA"
49.43,10.15,"DE|BY|Mittelfranken"
62.31,17.27,"SE|Västernorrlands län|Västernorrland County"
55.11,6.52,""
47.57,0.12,"FR|Pays de la Loire|Maine-et-Loire"
61.4,50.51,"RU|Respúblika Kómi|Komi Republic"
62.4,29.38,"FI|North Karelia|Joensuu sub-region"
63.04,0.07,""
56.18,10.37,"DK|Knebel"
37.42,26.55,"GR|Kalymnos"
50.15,11.19,"DE|BY|Oberfranken"
30.48,106.05,"CN|Si Chuan Sheng|Sichuan"
54.03,11.37,"DE|MV|NWM"
49.23,8.07,"DE|RP|Südliche Weinstraße"
51.03,6.56,"DE|NRW|Düsseldorf"
51.03,6.06,"DE|NRW|K"
49.46,9.58,"DE|BW|Süd"
49.46,9.33,"DE|BW|KA"
50.23,8.32,"DE|HE|DA"
48.34,10.34,"DE|BY|Schwaben"
48.34,12.34,"DE|BY|Lower Bavaria"
48.43,9.37,"DE|BW|TÜ"
32.22,36.15,"JO|Mafraq Governorate|Bal'ama Sub-District"
54.08,11.4,"DE|MV|NWM"
46.52,8.38,"CH|VS|Goms"
54.48,8.57,"DE|SH|Nordfriesland"
47.43,12.37,"AT|Tirol|Tyrol"
44.18,9.12,""
42.33,21.55,"RS|Pčinjski Okrug|Pčinja District"
47.4,11.19,"AT|Tyrol|Tirol"
32.49,130.43,"JP|Kumamoto|Kamiamakusa"
50,10.56,"DE|BY|Unterfranken"
51.5,7.53,"DE|NRW|Arnsberg"
35.49,127.09,"KR|Jeollabuk-do|Sunchang-gun"
48.5,13.06,"DE|BY|Lower Bavaria"
48.5,10.31,"DE|BY|Swabia"
53.53,14.09,"DE|MV|Landkreis Vorpommern-Greifswald"
65,23.31,""
45.5,8.56,"IT|Piemonte|Piedmont"
37.02,27.26,"TR|Muğla|Bodrum"
46.36,10.26,"IT|Lombardia|Lombardy"
43.1,18.33,"BA|Republika Srpska|Herzegovina-Neretva Canton"
41,44.24,"AM|Lori Province|Katnaghbyur"
54.1,7.27,""
51.43,9.59,"DE|HE|KS"
54.1,9.04,"DE|SH|Dithmarschen"
20.33,99.16,"MM|Shan|Monghsat"
41.49,140.45,"JP|Hokkaido|Kamiiso District"
47.39,9.01,"CH|SG|Toggenburg"
40.08,65.21,"UZ|Navoiy Region|Karmana District"
49.48,23.58,"UA|L'vivs'ka oblast|Lviv Oblast"
50.28,6.42,"DE|RP|Eifelkreis Bitburg-Prüm"
48.38,4.54,"FR|Grand Est|Aube"
50.35,11.29,"DE|BY|Oberfranken"
51.23,8.54,"DE|NRW|Arnsberg"
51.23,8.04,"DE|NRW|Arnsberg"
48.38,22.16,"HU|Szabolcs-Szatmár-Bereg|Záhony District"
53.37,12.23,"DE|MV|PCH"
50.48,6.02,"BE|Région Wallonne|Wallonia"
50.48,9.29,"DE|HE|GI"
37.1,21.02,"GR"
53.21,8.3,"DE|NDS|Ammerland"
52.23,7.52,"DE|NRW|MS"
52.23,13.04,"DE|BB|Potsdam-Mittelmark"
49.39,11.01,"DE|BY|Mittelfranken"
53.14,7.13,"NL|GR|Westerwolde"
51,11.03,"DE|TH|Kreisfreie Stadt Erfurt"
47.16,5.05,"FR|Bourgogne-Franche-Comté|Côte-d'Or"
50.12,11.48,"DE|BY|Upper Franconia"
57.46,14.05,"SE|Jönköpings län|Jonkoping County"
51,13.53,"DE|SN|Sächsische Schweiz-Osterzgebirge"
51.3,7.06,"DE|NRW|Düsseldorf"
53.14,10.51,"DE|NDS|UE"
49.5,9.53,"DE|BW|Süd"
50.49,11.23,"DE|TH|Upper Franconia"
47.1,11.51,"AT|Tirol|Tyrol"
51.3,14.37,"DE|SN|BZ"
50.27,10.13,"DE|BY|Unterfranken"
50.27,11.38,"DE|BY|Oberfranken"
47.07,13.08,"AT|Salzburg|St. Johann im Pongau"
17.15,78.25,"IN|TG|Rangareddy"
50.27,7.44,"DE|RP|Mayen-Koblenz"
48.3,8.12,"DE|BW|Freiburg"
48.52,9.38,"DE|BW|TÜ"
51.46,10.02,"DE|NDS|GÖ"
50.33,12.34,"DE|SN|V"
52.05,6.56,"NL|GE|Berkelland"
51.57,6.54,"DE|NRW|Düsseldorf"
44.3,34.1,""
48.46,9.52,"DE|BW|TÜ"
48.46,9.27,"DE|BW|TÜ"
53.33,9.59,"DE|NDS|Landkreis Harburg"
48.46,11.27,"DE|BY|Schwaben"
50.58,7.17,"DE|RP|Landkreis Ahrweiler"
53.58,12.59,"DE|MV|Mecklenburgische Seenplatte"
39,19.31,""
52.08,7.42,"DE|NRW|MS"
49.38,8.05,"DE|RP|Bad Dürkheim"
40.34,45,"AM|Gegharkunik Province|Gavar"
48.23,8.51,"DE|BW|Freiburg"
48.13,9.55,"DE|BW|TÜ"
53.23,7.13,"NL|GR|Oldambt"
53.29,8.23,"DE|NDS|Ammerland"
48.35,8.51,"DE|BW|Freiburg"
49.12,14.2,"CZ|Jihočeský kraj|South Bohemian Region"
33,27.31,""
47.06,13.39,"AT|Kärnten|Carinthia"
49.49,12.2,"DE|BY|Oberpfalz"
43.58,6.42,"FR|Provence-Alpes-Côte d'Azur|Var"
21.01,105.48,"VN|Hà Nội|Hanoi"
50.54,15.48,"CZ|Hradec Králové Region|Jičín District"
31.12,16.35,"LY|Sirte District"
53.42,9.09,"DE|NDS|Rotenburg (Wümme)"
50.54,11.48,"DE|TH|Upper Franconia"
49.49,6.35,"LU|Remich|Schengen"
49.3,12.34,"DE|BY|Upper Palatinate"
48.05,8.09,"DE|BW|Freiburg"
46.58,7.17,"CH|FR|La Gruyère"
32.24,3.48,"DZ|Ghardaia Province|Metlili"
44.07,13.05,""
50.42,21.43,"PL|Podkarpackie|Podkarpackie Voivodeship"
47.34,10.47,"AT|Tirol|Tyrol"
43.38,1.22,"FR|Occitanie|Haute-Garonne"
50.02,6.3,"DE|RP|Eifelkreis Bitburg-Prüm"
49.3,6.42,"FR|Grand Est|Moselle"
47.57,15.3,"AT|Steiermark|Styria"
47.57,8.3,"CH|AG|Zurzach"
53.05,10.34,"DE|NDS|UE"
43.3,14.12,""
50.2,12.06,"DE|BY|Oberfranken"
54.34,13,"DE|MV|Vorpommern-Rügen"
50.07,9.55,"DE|BY|Unterfranken"
36.29,8.48,"TN|Kef|Sakiet Sidi Youssef"
50.47,6.49,"DE|NRW|K"
30.1,35.47,"JO|Ma'an Governorate|Mraighah Sub-District"
52.09,13.5,"DE|BB|Teltow-Fläming"
54.54,8.2,""
23.5,90.24,"BD|Dhaka Division|Munshiganj District"
48.22,11.48,"DE|BY|Oberbayern"
48.34,14,"AT|Upper Austria|Oberösterreich"
49.37,7.21,"DE|SL|Neunkirchen"
50.29,9.2,"DE|HE|DA"
50.29,12.45,"CZ|Karlovy Vary Region|Karlovarský kraj"
51.04,10.2,"DE|TH|WAK"
14.52,120.14,"PH"
49.54,7.35,"DE|RP|KUS"
42.31,72.13,"KG|Talas Region|Bakal-ata"
51.31,8.14,"DE|NRW|Arnsberg"
49.44,11.34,"DE|BY|Middle Franconia"
50.24,10.42,"DE|BY|Unterfranken"
47.53,8,"CH|AG|Laufenburg"
47.37,7.35,"CH|JU|Delémont District"
49.44,6.42,"FR|Grand Est|Moselle"
53.26,13.49,"DE|BB|UM"
47.54,8.2,"CH|AG|Brugg"
48.4,12.32,"DE|BY|Lower Bavaria"
52.01,12.49,"DE|SA|WB"
52.45,10.53,"DE|NDS|GF"
52.01,10.24,"DE|NDS|WF"
51.19,7.17,"DE|NRW|Düsseldorf"
54.2,10.28,"DE|SH|Plön District"
50.26,9.24,"DE|HE|DA"
53.4,13.32,"DE|MV|Mecklenburgische Seenplatte"
53.4,10.07,"DE|NDS|Landkreis Harburg"
49.32,7.26,"DE|SL|Neunkirchen"
54.18,14,"DE|MV|Vorpommern-Greifswald"
51.07,6.51,"DE|NRW|Düsseldorf"
51.07,7.01,"DE|NRW|K"
49.28,7.25,"DE|SL|Saarpfalz-Kreis"
49.2,7.14,"DE|SL|Moselle"
49.28,10.5,"DE|BY|Mittelfranken"
54.53,23.5,"LT|Marijampolės apskr.|Marijampolė County"
49.28,13.5,"CZ|Plzeň Region|Plzeňský kraj"
51.22,9.45,"DE|HE|KS"
53.11,13.39,"DE|BB|UM"
51.43,9.5,"DE|HE|KS"
39.19,58.36,"TM|Ahal"
9.51,34.35,"ET|Benishangul-Gumuz|Mao-Komo Special"
31.33,74.2,"PK|Punjab|Lahore City"
57.15,11.29,"DK"
3.45,8.46,"GQ|Bioko Sur|San Carlos de Luba"
50.31,7.18,"DE|RP|Mayen-Koblenz"
50.31,10.11,"DE|BY|Unterfranken"
58.53,11,"SE"
51.17,0.46,"GB|England|Kent"
40.04,17.59,"IT"
47.36,7.57,"CH|SO|Thierstein District"
58.18,26.44,"EE|Tartu maakond|Tartu County"
40.43,46.25,"AZ|Göygöl|Goygol"
78.15,15.28,"SJ|NO|Svalbard"
49.4,8.54,"DE|BW|KA"
69.24,86.1,"RU|Krasnoyarsk Krai|Taymyrsky Dolgano-Nenetsky District"
34.4,33.03,""
50.01,11.21,"DE|BY|Oberfranken"
53.28,26.44,"BY|Minskaja voblasć|Minsk Region"
50.4,8.04,"DE|HE|GI"
53.06,20.22,"PL|Mazowieckie|Masovian Voivodeship"
50.4,17.58,"PL|Opole Voivodeship|Opolskie"
22.21,56.29,"OM|Ad Dhahirah Governorate"
49.03,11.22,"DE|BY|Oberbayern"
43.15,40.16,"GE"
51.28,7.11,"DE|NRW|Düsseldorf"
51.47,10.42,"DE|TH|EIC"
50.59,11.19,"DE|TH|Upper Franconia"
50.59,9.44,"DE|HE|GI"
46.18,11.47,"IT|Trentino-Alto Adige|Trentino-South Tyrol"
47.52,12.23,"AT|Tyrol|Tirol"
53.5,13.41,"DE|MV|Mecklenburgische Seenplatte"
46.4,7.52,"CH|BE|Obersimmental-Saanen District"
4.28,101.22,"MY|Perak|Batang Padang District"
51.36,12.11,"DE|SA|Saalekreis"
53.42,7.5,"DE|NDS|AUR"
50.5,9.41,"DE|HE|GI"
50.55,6.25,"DE|NRW|K"
50.55,7,"DE|RP|K"
47.47,7.46,"CH|SO|Dorneck"
49.3,11.5,"DE|BY|Oberpfalz"
52.53,11.44,"DE|SA|Altmarkkreis Salzwedel"
51.01,6.59,"DE|NRW|K"
48.41,12.42,"DE|BY|Niederbayern"
48.08,10.22,"DE|BY|Schwaben"
50.51,7.59,"DE|RP|K"
49.46,7.2,"DE|SL|Landkreis St. Wendel"
51.41,10.42,"DE|TH|EIC"
45.01,39.09,"RU|Krasnodarskiy kray|Krasnodar Krai"
49.46,9.15,"DE|BW|KA"
51.03,13.44,"DE|SN|Sächsische Schweiz-Osterzgebirge"
52.58,9.47,"DE|NDS|Region Hannover"
45.14,13.36,"HR|Istarska županija|Općina Vrsar"
55.33,13.22,"SE|Skåne County|Trelleborg"
57.41,71.11,"RU|Omsk Oblast|Ust-Ishimsky District"
57.42,12,"SE|Halland County|Hallands län"
48.14,14.11,"AT|Upper Austria|Oberösterreich"
44.24,6.4,"FR|Provence-Alpes-Côte d'Azur|Alpes-de-Haute-Provence"
